Id,Start,End,Implementor,Requestor,Department,IsApproved,RiskEval_RiskValue,RiskEval_Result,SubmittedOn,SubmittedBy,Category,TypeOfChange,WorkflowApprovedOn,WorkflowStep,DB_CreatedDate,DB_LastModifiedDate,Dump,Closed Status,Season,WorkflowStep,TotalTimeForChange,CLOSED COUNT
2931,8/6/2020 5:00,8/6/2020 6:00,degregio,degregio,GPS (Graduation Planning System),1,4,C4,05:03.0,dmills1,IE - CIG,Normal,06:46.0,Completed,01:04.2,01:13.5,0:57,FALSE,Fall,Completed,1,0
2930,8/9/2020 5:00,8/9/2020 5:30,whall0,jfishe16,DCO,0,3,C2,09:38.0,mridgill,Banner,Normal,12:19.0,Completed,01:04.0,01:13.4,0:28,FALSE,Fall,Completed,0.5,0
2929,8/5/2020 5:00,8/5/2020 7:00,motgonyi,rmmiles,Service Management and Security,1,3,S3,31:01.0,alizak,Network,Standard,00:00.0,Implemented,01:03.9,01:20.5,1:55,FALSE,Fall,CAB2,2,0
2928,8/5/2020 5:00,8/5/2020 7:00,mberry,tbowser,EMSA,1,3,S3,33:32.0,alizak,Network,Standard,00:00.0,Implemented,01:03.9,01:20.4,1:55,FALSE,Fall,CAB2,2,0
2927,8/7/2020 14:00,8/7/2020 14:30,tbordon1,tbordon1,Network,1,3,C3,17:59.0,cirobert,Talend,Normal,07:25.0,Completed,00:52.9,01:13.7,0:28,FALSE,Fall,Completed,0.5,0
2926,8/14/2020 14:00,8/14/2020 14:30,motgonyi,motgonyi,it/sdi,1,3,C3,29:34.0,cirobert,Talend,Normal,06:58.0,Completed,00:52.8,01:13.6,0:28,FALSE,Fall,Completed,0.5,0
2925,8/9/2020 5:00,8/9/2020 7:00,cshaff14,ckourckl,Systems Development,1,3,C2,59:58.0,codaniel,Banner,Normal,53:27.0,Completed,00:29.0,01:13.9,1:55,FALSE,Fall,Completed,2,0
2924,8/6/2020 5:00,8/6/2020 7:00,dmaxwel9,msmit319,IS,1,3,C2,59:22.0,tbowser,Banner,Normal,07:00.0,Completed,00:28.9,01:13.8,1:55,FALSE,Fall,Completed,2,0
2923,8/4/2020 5:00,8/4/2020 7:00,tmohr2,tmohr2,Infrastructure Operations,1,3,S3,47:54.0,alizak,Network,Standard,00:00.0,Implemented,00:53.7,01:31.8,1:55,FALSE,Fall,CAB2,2,0
2922,8/3/2020 12:45,8/3/2020 12:45,sbarbour,sbarbour,Security & Access Management,0,4,E3,06:58.0,jtboehm,FlashLine,Emergency,22:11.0,Completed,00:53.6,01:31.7,0:00,FALSE,Fall,Completed,0,0
2921,8/9/2020 5:00,8/9/2020 7:00,dabbott5,wrobins,Department of Information Technology,0,3,C2,35:56.0,codaniel,Banner,Normal,54:55.0,Completed,00:53.5,01:31.6,1:55,FALSE,Fall,Completed,2,0
2920,8/4/2020 5:00,8/4/2020 7:00,tbordon1,tbordon1,Residence Services,0,3,C2,49:34.0,codaniel,Banner,Urgent,06:01.0,Completed,00:53.4,01:31.9,1:55,FALSE,Fall,Completed,2,0
2919,8/10/2020 7:30,8/12/2020 16:00,jschilen,wbainey,SSE,1,4,IE,48:12.0,cshaff14,Data Center,Informational,00:00.0,Implemented,00:27.2,01:32.0,8:24,FALSE,Fall,CAB2,56.5,0
2918,8/3/2020 5:00,8/3/2020 7:00,wjacks12,jfishe16,DCO,1,3,S3,50:02.0,alizak,Network,Standard,00:00.0,Implemented,01:05.2,00:48.8,1:55,FALSE,Fall,CAB2,2,0
2917,8/6/2020 5:00,8/6/2020 7:00,alizak,mgeist,NTS,1,4,C4,40:12.0,ckourckl,Outsystems,Normal,46:02.0,Completed,45:15.1,00:25.9,1:55,FALSE,Fall,Completed,2,0
2916,8/9/2020 5:00,8/9/2020 7:00,tschind4,tschind4,Security and Access Management,1,4,C1,03:03.0,jschilen,IE - Server,Normal,12:11.0,Completed,00:46.9,00:26.7,1:55,FALSE,Fall,Completed,2,0
2915,8/2/2020 5:00,8/2/2020 7:00,wrobins,aesterl1,Systems Development,1,3,C2,04:26.0,dabbott5,Banner,Normal,19:46.0,Completed,00:46.8,00:26.6,1:55,FALSE,Fall,Completed,2,0
2914,8/3/2020 6:30,8/3/2020 7:00,dmaxwel9,jdunfee,Student Success,1,3,C4,37:22.0,rmmiles,IAM,Normal,21:57.0,Completed,00:46.7,00:26.5,0:28,FALSE,Fall,Completed,0.5,0
2913,8/4/2020 5:00,8/4/2020 7:00,tmohr2,tmohr2,Infrastructure Operations,1,4,C3,36:19.0,lbowser,Document Imaging,Normal,06:35.0,Completed,00:46.6,00:26.4,1:55,FALSE,Fall,Completed,2,0
2912,8/4/2020 5:00,8/4/2020 7:00,tschind4,tschind4,Security and Access Management,0,4,C3,46:01.0,lbowser,Document Imaging,Normal,06:50.0,Completed,00:46.5,00:26.3,1:55,FALSE,Fall,Completed,2,0
2911,8/6/2020 5:00,8/6/2020 7:00,alizak,mgeist,NTS,0,4,C4,35:38.0,wrobins,Security,Normal,38:38.0,Completed,00:46.4,00:26.1,1:55,FALSE,Fall,Completed,2,0
2910,8/4/2020 5:00,8/4/2020 7:00,wrobins,msmit319,IS,1,4,C4,52:46.0,nlupica1,IE - Server,Normal,57:01.0,Completed,00:46.3,00:26.1,1:55,FALSE,Fall,Completed,2,0
2909,8/6/2020 6:00,8/6/2020 7:00,jschilen,mopahls,IAM,0,4,C4,36:06.0,msmit319,Outsystems,Normal,37:52.0,Completed,00:46.2,00:26.0,0:57,FALSE,Fall,Completed,1,0
2895,8/2/2020 5:00,8/2/2020 7:00,nlupica1,nlupica1,Infrastructure Engineering,1,3,C2,36:52.0,dabbott5,Banner,Normal,18:40.0,Completed,01:16.5,00:33.2,1:55,FALSE,Fall,Completed,2,0
2894,8/6/2020 6:00,8/6/2020 6:30,cshaff14,wrobins,University Facilities Management,1,4,C4,11:45.0,jdunfee,Outsystems,Normal,31:10.0,Completed,01:15.8,00:32.5,0:28,FALSE,Fall,Completed,0.5,0
2893,8/8/2020 7:00,8/8/2020 9:00,jtboehm,sstillis,SDI,1,4,IE,49:56.0,cshaff14,Data Center,Informational,00:00.0,Implemented,01:15.6,00:32.4,1:55,FALSE,Fall,CAB2,2,0
2892,8/2/2020 5:00,8/2/2020 7:00,jdunfee,msmit319,IS,1,3,C2,17:06.0,treynold,Banner,Normal,31:18.0,Completed,01:15.5,00:32.1,1:55,FALSE,Fall,Completed,2,0
2891,8/3/2020 5:00,8/3/2020 7:00,jdunfee,wrobins,Information Technology,1,4,S4,40:11.0,jlpiporo,Network,Standard,00:00.0,Implemented,00:45.1,00:33.1,1:55,FALSE,Fall,CAB2,2,0
2890,8/4/2020 5:00,8/4/2020 7:00,alizak,mgeist,NTS,1,4,S4,41:36.0,jlpiporo,Network,Standard,00:00.0,Implemented,00:45.0,00:33.0,1:55,FALSE,Fall,CAB2,2,0
2889,8/5/2020 5:00,8/5/2020 7:00,khodar,khodar,ie,0,4,S4,42:31.0,jlpiporo,Network,Standard,00:00.0,Implemented,00:44.9,00:32.9,1:55,FALSE,Fall,CAB2,2,0
2888,8/7/2020 5:00,8/7/2020 7:00,rbungo,jburton,Educational Technology Support,1,4,S4,43:15.0,jlpiporo,Network,Standard,00:00.0,Implemented,00:44.8,00:32.8,1:55,FALSE,Fall,CAB2,2,0
2887,8/14/2020 5:00,8/14/2020 7:00,mberry,tbowser,EMSA,1,4,S4,43:51.0,jlpiporo,Network,Standard,00:00.0,Implemented,00:44.7,00:32.7,1:55,FALSE,Fall,CAB2,2,0
2886,8/4/2020 5:00,8/4/2020 7:00,mberry,tbowser,EMSA,1,3,S2,37:45.0,mladoia,WWW,Standard,00:00.0,Implemented,00:44.6,00:32.6,1:55,FALSE,Fall,CAB2,2,0
2885,8/8/2020 1:00,8/8/2020 14:00,wrobins,wrobins,University Communications and Marketing,1,3,S3,30:41.0,adhuston,IE - CIG,Standard,00:00.0,Implemented,00:51.2,00:35.8,12:57,FALSE,Fall,CAB2,13,0
2884,7/28/2020 9:15,7/28/2020 10:00,jbish,jbish,WKSU,1,4,S4,00:57.0,achiccar,Network,Standard,00:00.0,Implemented,00:26.3,00:35.9,0:43,TRUE,Summer,CAB2,0.75,1
2883,8/9/2020 5:00,8/9/2020 7:00,mberry,tbowser,EMSA,1,4,C3,09:57.0,jschilen,IE - Server,Normal,29:18.0,Completed,00:46.5,00:48.2,1:55,FALSE,Fall,Completed,2,0
2882,7/30/2020 5:00,7/30/2020 7:00,mberry,codaniel,Bursar,1,3,C2,09:41.0,tbowser,Banner,Normal,14:34.0,Completed,00:46.4,00:48.1,1:55,TRUE,Summer,Completed,2,1
2881,7/28/2020 8:00,7/28/2020 8:10,tbordon1,tbordon1,Network,1,4,IE,17:54.0,jtboehm,FlashLine,Informational,00:00.0,Implemented,00:57.6,00:48.4,0:14,TRUE,Summer,CAB2,0.166666667,1
2880,7/29/2020 5:00,7/29/2020 7:00,wrobins,wrobins,Information Technology,1,4,S4,38:33.0,jlpiporo,Network,Standard,00:00.0,Implemented,00:51.1,00:48.5,1:55,TRUE,Summer,CAB2,2,1
2879,7/31/2020 5:00,7/31/2020 7:00,tmohr2,wbainey,Infrastructure Operations,1,4,S4,48:50.0,jlpiporo,Network,Standard,00:00.0,Implemented,00:51.0,30:35.7,1:55,TRUE,Summer,CAB2,2,1
2878,7/30/2020 5:00,7/30/2020 7:00,tmohr2,tmohr2,Infrastructure Operations,1,4,S4,49:36.0,jlpiporo,Network,Standard,00:00.0,Implemented,00:50.9,00:48.5,1:55,TRUE,Summer,CAB2,2,1
2877,8/2/2020 5:00,8/2/2020 5:30,mberry,tbowser,EMSA,0,3,C2,10:11.0,mridgill,Banner,Normal,04:51.0,Completed,01:18.8,01:46.0,0:28,FALSE,Fall,Completed,0.5,0
2876,8/2/2020 5:00,8/2/2020 6:00,adhuston,adhuston,Tech Team,1,4,C2,00:30.0,jschilen,IE - Server,Normal,55:40.0,Completed,01:32.6,01:46.1,0:57,FALSE,Fall,Completed,1,0
2875,7/28/2020 6:00,7/28/2020 7:00,jlpiporo,mgeist,Network Services,1,4,C4,18:22.0,msmit319,Outsystems,Normal,21:53.0,Completed,30:07.1,01:53.6,0:57,TRUE,Summer,Completed,1,1
2874,7/30/2020 5:00,7/30/2020 7:00,msmit319,msmit319,--REPLACE IN EDITOR--,0,3,S2,39:06.0,ezgonc,FlashLine,Standard,00:00.0,Implemented,00:18.2,01:53.7,1:55,TRUE,Summer,CAB2,2,1
2873,7/28/2020 6:00,7/28/2020 7:00,tbordon1,tbordon1,NTS,1,4,C4,13:12.0,msmit319,Outsystems,Normal,00:00.0,Approver,15:08.2,15:07.7,0:57,TRUE,Summer,Approver,1,1
2872,8/2/2020 5:00,8/2/2020 7:00,sbarbour,sbarbour,Security,0,3,C2,02:26.0,mberry,Banner,Normal,34:39.0,Completed,00:44.6,01:53.8,1:55,FALSE,Fall,Completed,2,0
2871,7/28/2020 5:00,7/28/2020 7:00,alizak,mgeist,NTS,1,4,C4,27:11.0,ckourckl,Outsystems,Normal,20:51.0,Completed,00:46.6,01:53.8,1:55,TRUE,Summer,Completed,2,1
2870,7/27/2020 5:30,7/27/2020 5:45,achiccar,achiccar,NTS,1,4,C4,34:13.0,tschind4,Security,Normal,00:00.0,Returned,01:08.5,00:48.3,0:14,TRUE,Summer,Returned,0.25,1
2869,7/23/2020 5:00,7/23/2020 7:00,wbainey,rgrudosk,Data Center Operations,1,4,C4,54:10.0,ckourckl,Outsystems,Urgent,59:15.0,Completed,01:08.4,00:48.2,1:55,TRUE,Summer,Completed,2,1
2868,7/27/2020 5:00,7/27/2020 7:00,qdu,wshih,IE,0,4,S4,47:39.0,jlpiporo,Network,Standard,00:00.0,Implemented,01:08.3,00:48.1,1:55,TRUE,Summer,CAB2,2,1
2867,7/28/2020 5:00,7/28/2020 7:00,mbungar1,mbungar1,IS,0,4,S4,49:08.0,jlpiporo,Network,Standard,00:00.0,Implemented,01:08.2,00:48.0,1:55,TRUE,Summer,CAB2,2,1
2866,7/24/2020 5:00,7/24/2020 7:00,jtboehm,jtboehm,sdi,1,4,C1,24:06.0,achiccar,Network,Normal,30:18.0,Completed,01:08.1,00:47.9,1:55,TRUE,Summer,Completed,2,1
2865,7/28/2020 5:00,7/28/2020 7:00,ebolling,ebolling,Athletics,0,4,C4,26:52.0,ckourckl,Outsystems,Normal,37:00.0,Completed,01:08.0,00:47.8,1:55,TRUE,Summer,Completed,2,1
2864,7/26/2020 5:00,7/26/2020 7:00,sbarbour,sbarbour,Security & Access Management,1,3,C2,27:13.0,tbowser,Banner,Normal,26:49.0,Completed,01:07.8,00:47.7,1:55,TRUE,Summer,Completed,2,1
2861,7/23/2020 5:00,7/23/2020 7:00,alizak,mgeist,NTS,1,4,S4,54:22.0,jlpiporo,Network,Standard,00:00.0,Implemented,00:33.4,00:48.5,1:55,TRUE,Summer,CAB2,2,1
2860,7/24/2020 5:00,7/24/2020 7:00,khodar,khodar,ie,1,4,S4,55:30.0,jlpiporo,Network,Standard,00:00.0,Implemented,00:33.3,00:48.4,1:55,TRUE,Summer,CAB2,2,1
2859,7/26/2020 5:00,7/26/2020 7:00,tbordon1,tbordon1,Network,1,3,C2,33:52.0,dabbott5,Banner,Normal,54:53.0,Completed,00:58.2,01:14.6,1:55,TRUE,Summer,Completed,2,1
2858,7/28/2020 5:00,7/28/2020 7:00,dmaxwel9,msmit319,IS,1,4,C3,34:51.0,degregio,DegreeWorks,Normal,40:50.0,Completed,00:30.7,01:14.6,1:55,TRUE,Summer,Completed,2,1
2857,7/22/2020 5:00,7/22/2020 7:00,czehner1,jburton,Course Management Systems,1,4,S4,03:17.0,jlpiporo,Network,Standard,00:00.0,Implemented,00:59.7,01:18.8,1:55,TRUE,Summer,CAB2,2,1
2856,7/23/2020 5:00,7/23/2020 7:00,pdudipal,pdudipal,HREOAA,1,4,S4,26:53.0,jlpiporo,Network,Standard,00:00.0,Implemented,00:59.5,01:18.7,1:55,TRUE,Summer,CAB2,2,1
2855,7/22/2020 5:00,7/22/2020 7:00,mladoia,sstillis,IS,0,4,S4,20:51.0,jlpiporo,Network,Standard,00:00.0,Implemented,00:59.4,01:18.6,1:55,TRUE,Summer,CAB2,2,1
2854,7/21/2020 10:00,7/21/2020 15:00,wrobins,tsmith39,IT,1,4,V3,43:34.0,tbordon1,Network,Vendor,00:00.0,Implemented,00:59.3,01:18.5,5:02,TRUE,Summer,CAB2,5,1
2853,8/4/2020 5:00,8/4/2020 5:30,cshaff14,dmaxwel9,Career Exploration and Development,1,3,S2,45:34.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,00:55.7,01:20.4,0:28,FALSE,Fall,CAB2,0.5,0
2852,8/11/2020 5:00,8/11/2020 5:30,mberry,degregio,GPS (Graduation Planning System),0,3,S2,47:10.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,00:55.6,01:20.3,0:28,FALSE,Fall,CAB2,0.5,0
2851,8/18/2020 5:00,8/18/2020 5:30,jschilen,jschilen,IE,1,3,S2,47:51.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,00:55.5,01:20.2,0:28,FALSE,Fall,CAB2,0.5,0
2850,8/25/2020 5:00,8/25/2020 5:30,amoreira,amoreira,WKSU,0,3,S2,48:35.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,00:55.4,01:20.1,0:28,FALSE,Fall,CAB2,0.5,0
2849,9/8/2020 5:00,9/8/2020 5:30,achiccar,achiccar,NTS,1,3,S2,49:30.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,00:55.3,01:20.0,0:28,FALSE,Fall,CAB2,0.5,0
2848,9/1/2020 5:00,9/1/2020 5:30,cshaff14,mbungar1,IS-SDI,0,3,S2,02:43.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,00:55.2,01:19.9,0:28,FALSE,Fall,CAB2,0.5,0
2847,9/15/2020 5:00,9/15/2020 5:30,mladoia,sstillis,IS/UCM,0,3,S2,03:17.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,00:55.1,01:19.8,0:28,FALSE,Fall,CAB2,0.5,0
2846,9/22/2020 5:00,9/22/2020 5:30,motgonyi,dabbott5,Center for Student Involvement,0,3,S2,04:05.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,00:55.0,01:19.7,0:28,FALSE,Fall,CAB2,0.5,0
2845,9/29/2020 5:00,9/29/2020 5:30,wzsmith,wzsmith,IE,1,3,S2,04:48.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,00:54.9,01:19.6,0:28,FALSE,Fall,CAB2,0.5,0
2844,10/6/2020 5:00,10/6/2020 5:30,dmaxwel9,msmit319,IS,1,3,S2,05:12.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,00:54.8,01:19.5,0:28,FALSE,Fall,CAB2,0.5,0
2843,10/13/2020 5:00,10/13/2020 5:30,jlpiporo,tbordon1,Network Services,0,3,S2,05:57.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,00:54.7,01:19.4,0:28,TRUE,Fall,CAB2,0.5,1
2842,10/20/2020 5:00,10/20/2020 5:30,wrobins,jdunfee,Student Success,1,3,S2,09:32.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,00:54.6,01:19.3,0:28,TRUE,Fall,CAB2,0.5,1
2841,10/27/2020 5:00,10/27/2020 5:30,mberry,mridgill,RPIE,1,3,S2,10:15.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,00:54.5,01:19.2,0:28,TRUE,Fall,CAB2,0.5,1
2840,11/3/2020 5:00,11/3/2020 5:30,alizak,mgeist,NTS,1,3,S2,10:48.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,00:54.4,01:19.1,0:28,TRUE,Fall,CAB2,0.5,1
2839,11/10/2020 5:00,11/10/2020 5:30,nlupica1,mladoia,IS,0,3,S2,11:51.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,00:54.3,01:19.0,0:28,TRUE,Fall,CAB2,0.5,1
2838,11/17/2020 5:00,11/17/2020 5:30,motgonyi,motgonyi,it/sdi,1,3,S2,12:27.0,degregio,DegreeWorks,Standard,00:00.0,Implemented,00:54.2,01:18.9,0:28,TRUE,Fall,CAB2,0.5,1
2837,7/21/2020 5:00,7/21/2020 7:00,dmills1,dmills1,DPAC,1,4,C4,53:50.0,ckourckl,Outsystems,Normal,55:46.0,Completed,00:22.1,01:34.0,1:55,TRUE,Summer,Completed,2,1
2836,7/20/2020 14:00,7/20/2020 16:00,mberry,treynold,University Advising,1,4,C3,57:43.0,bzahn,Talend,Normal,55:48.0,Completed,00:43.6,01:34.2,1:55,TRUE,Summer,Completed,2,1
2835,7/19/2020 6:00,7/19/2020 8:00,jschilen,jschilen,IE,1,4,C2,44:51.0,tmohr2,IE - Server,Normal,16:54.0,Completed,00:27.4,01:34.3,1:55,TRUE,Summer,Completed,2,1
2834,7/21/2020 5:00,7/21/2020 5:30,adhuston,adhuston,Infrastructure Engineering,1,3,C2,53:12.0,mridgill,Banner,Normal,56:16.0,Completed,00:41.7,01:12.0,0:28,TRUE,Summer,Completed,0.5,1
2833,7/15/2020 4:00,7/15/2020 4:10,mwinzine,mgeist,NTS,1,3,E2,22:53.0,codaniel,Banner,Emergency,34:02.0,Completed,00:41.6,01:11.9,0:14,TRUE,Summer,Completed,0.166666667,1
2832,7/21/2020 5:00,7/21/2020 7:00,tmohr2,tmohr2,Infrastructure Operations,1,4,C4,07:11.0,nlupica1,IE - Server,Normal,12:45.0,Completed,00:41.5,01:11.9,1:55,TRUE,Summer,Completed,2,1
2831,7/21/2020 5:00,7/21/2020 7:00,adhuston,adhuston,Tech Team,1,4,C2,29:48.0,lbowser,Document Imaging,Normal,46:04.0,Completed,00:41.4,01:11.8,1:55,TRUE,Summer,Completed,2,1
2830,7/21/2020 6:00,7/21/2020 6:30,jschilen,jschilen,IE,0,4,C3,27:47.0,jdunfee,Outsystems,Normal,25:44.0,Completed,00:50.8,01:12.2,0:28,TRUE,Summer,Completed,0.5,1
2829,7/21/2020 5:00,7/21/2020 7:00,jeveleth,jfishe16,OUA/Data Center/NTS,1,3,S2,14:17.0,mladoia,WWW,Standard,00:00.0,Implemented,00:50.7,01:12.1,1:55,TRUE,Summer,CAB2,2,1
2828,7/19/2020 5:00,7/19/2020 5:30,degregio,degregio,GPS (Graduation Planning System),1,3,C2,29:30.0,mridgill,Banner,Normal,50:39.0,Completed,00:50.6,01:12.1,0:28,TRUE,Summer,Completed,0.5,1
2827,7/17/2020 14:00,7/17/2020 16:00,mberry,tbowser,EMSA,1,3,C2,01:24.0,creeder2,Talend,Normal,26:26.0,Completed,00:55.2,01:11.5,1:55,TRUE,Summer,Completed,2,1
2826,7/15/2020 6:00,7/15/2020 7:00,dsamodel,jfishe16,DCO,0,4,IE,33:03.0,mgeist,Network,Informational,00:00.0,Implemented,00:26.3,01:11.5,0:57,TRUE,Summer,CAB2,1,1
2825,7/19/2020 19:30,7/19/2020 23:00,mberry,degregio,Enterprise Application Services,1,3,C2,56:14.0,tmohr2,IE - Server,Normal,00:00.0,Returned,00:43.0,01:11.6,3:36,TRUE,Summer,Returned,3.5,1
2824,7/13/2020 23:59,7/14/2020 3:00,mberry,jdunfee,Information Technology,1,3,V3,43:05.0,adhuston,Other,Vendor,00:00.0,Implemented,00:37.0,01:11.4,3:07,TRUE,Summer,CAB2,3.016666667,1
2823,7/19/2020 5:00,7/19/2020 6:00,sstillis,dbcunnin,SDI,0,4,C2,58:22.0,czehner1,Ed Tech,Normal,00:37.0,CAB,00:36.9,01:11.3,0:57,TRUE,Summer,CAB,1,1
2822,7/13/2020 8:00,7/13/2020 10:15,rmmiles,rmmiles,Service Management and Security,1,4,IE,15:57.0,lpark,Security,Informational,00:00.0,Implemented,00:43.8,00:52.4,2:09,TRUE,Summer,CAB2,2.25,1
2821,7/16/2020 4:00,7/16/2020 7:00,motgonyi,wrobins,Information Technology,1,2,C1,47:05.0,tschind4,Security,Normal,59:16.0,Completed,00:44.9,00:43.9,3:07,TRUE,Summer,Completed,3,1
2820,7/12/2020 5:00,7/12/2020 7:00,jfranci2,jfishe16,data center,1,3,C2,48:44.0,tbowser,Banner,Normal,03:10.0,Completed,00:30.3,00:44.1,1:55,TRUE,Summer,Completed,2,1
2819,7/14/2020 6:00,7/14/2020 7:00,sshaff17,sshaff17,NTS,1,4,C4,43:17.0,rmmiles,Outsystems,Normal,34:25.0,Completed,00:30.2,00:44.0,0:57,TRUE,Summer,Completed,1,1
2818,7/14/2020 6:00,7/14/2020 6:30,jeveleth,jfishe16,OUA/Data Center/NTS,1,4,C3,58:43.0,jdunfee,Outsystems,Normal,07:44.0,Completed,00:42.9,00:44.4,0:28,TRUE,Summer,Completed,0.5,1
2817,7/12/2020 6:00,7/12/2020 6:30,cshaff14,wbainey,IS Operations,1,4,C3,21:13.0,jdunfee,Outsystems,Normal,19:56.0,Completed,00:42.8,00:44.3,0:28,TRUE,Summer,Completed,0.5,1
2816,7/14/2020 9:30,7/14/2020 15:30,cshaff14,wbainey,Data Center Operations,1,4,V3,35:10.0,tbordon1,Network,Vendor,00:00.0,Implemented,00:42.7,00:44.2,6:00,TRUE,Summer,CAB2,6,1
2815,7/9/2020 5:00,7/9/2020 7:00,alizak,mgeist,NTS,1,3,C2,28:51.0,codaniel,Banner,Normal,01:29.0,Completed,01:00.6,00:45.0,1:55,TRUE,Summer,Completed,2,1
2814,7/9/2020 5:00,7/9/2020 7:00,jeveleth,frenovi2,DCO,0,3,C2,02:38.0,tbowser,Banner,Urgent,33:31.0,Completed,00:25.0,00:45.1,1:55,TRUE,Summer,Completed,2,1
2813,7/9/2020 5:00,7/9/2020 7:00,mberry,treynold,Advising,1,3,C1,14:51.0,jschilen,IE - Server,Normal,15:49.0,Completed,01:13.2,00:56.0,1:55,TRUE,Summer,Completed,2,1
2812,7/19/2020 3:00,7/19/2020 8:00,wzsmith,wzsmith,IE,1,4,S4,31:13.0,tmohr2,IE - Server,Standard,00:00.0,Implemented,01:13.1,00:45.4,5:02,TRUE,Summer,CAB2,5,1
2811,7/26/2020 1:00,7/26/2020 8:00,dmills1,dmills1,IE,0,3,S3,40:09.0,tmohr2,IE - Server,Standard,00:00.0,Implemented,01:13.1,00:45.3,6:57,TRUE,Summer,CAB2,7,1
2810,7/25/2020 3:00,7/25/2020 8:00,czehner1,rbain,Course Management,0,4,S4,44:46.0,tmohr2,IE - Server,Standard,00:00.0,Implemented,01:13.0,00:45.2,5:02,TRUE,Summer,CAB2,5,1
2808,7/19/2020 5:00,7/19/2020 7:00,jtboehm,sjaleel1,SDI,1,3,C2,22:00.0,mberry,Banner,Normal,18:46.0,Completed,01:32.9,00:50.9,1:55,TRUE,Summer,Completed,2,1
2807,7/11/2020 9:30,7/11/2020 17:00,amoreira,amoreira,"OGE, UCM, FlashPerks, WKSU, Financial Aid",0,3,S3,29:49.0,adhuston,IE - CIG,Standard,00:00.0,Implemented,44:55.1,00:51.0,7:26,TRUE,Summer,CAB2,7.5,1
2806,7/5/2020 5:00,7/5/2020 7:00,jschilen,tschind4,Security,1,4,C1,37:09.0,jschilen,IE - Server,Urgent,08:27.0,Completed,01:03.4,00:25.6,1:55,TRUE,Summer,Completed,2,1
2805,7/7/2020 5:00,7/7/2020 7:00,ebolling,ebolling,University College,0,3,S2,41:57.0,mladoia,WWW,Standard,00:00.0,Implemented,01:03.2,00:47.3,1:55,TRUE,Summer,CAB2,2,1
2804,7/7/2020 5:00,7/7/2020 7:00,cirobert,creeder2,Health Services,1,3,S2,12:17.0,jtboehm,FlashLine,Standard,00:00.0,Implemented,30:27.7,01:33.1,1:55,TRUE,Summer,CAB2,2,1
2803,7/5/2020 5:00,7/5/2020 7:00,alizak,mgeist,NTS,1,3,C2,10:29.0,treynold,Banner,Normal,11:02.0,Completed,00:32.1,01:33.2,1:55,TRUE,Summer,Completed,2,1
2802,7/7/2020 9:01,7/7/2020 10:17,wrobins,motgonyi,is/sdi,0,4,IE,50:41.0,sbarbour,Security,Informational,00:00.0,Implemented,00:46.9,01:33.5,1:12,TRUE,Summer,CAB2,1.266666667,1
2801,7/8/2020 9:01,7/8/2020 9:17,mberry,tbowser,EMSA,1,4,IE,01:47.0,sbarbour,Security,Informational,00:00.0,Implemented,00:46.7,01:33.5,0:14,TRUE,Summer,CAB2,0.266666667,1
2800,7/5/2020 5:00,7/5/2020 7:00,whall0,jfishe16,data center,1,3,C2,01:26.0,codaniel,Banner,Normal,23:03.0,Completed,00:46.6,01:33.3,1:55,TRUE,Summer,Completed,2,1
2799,7/1/2020 17:00,7/1/2020 18:00,nlupica1,jfishe16,Infrastructure Engineering,1,4,C2,08:52.0,lbowser,Document Imaging,Urgent,39:07.0,Completed,01:09.3,01:11.3,0:57,TRUE,Summer,Completed,1,1
2798,7/6/2020 14:00,7/6/2020 16:00,khodar,mberry,IS,1,4,C4,19:16.0,bzahn,Talend,Normal,21:27.0,Completed,01:09.2,01:11.1,1:55,TRUE,Summer,Completed,2,1
2797,7/5/2020 5:00,7/5/2020 7:00,alizak,jtboehm,sdi,0,4,C3,54:12.0,jschilen,IE - Server,Normal,05:26.0,Completed,01:09.1,01:11.0,1:55,TRUE,Summer,Completed,2,1
2796,7/7/2020 5:00,7/7/2020 7:00,cshaff14,tschind4,IS Operations,0,4,C4,01:03.0,nlupica1,IE - Server,Normal,03:09.0,Completed,01:08.9,01:10.9,1:55,TRUE,Summer,Completed,2,1
2795,7/2/2020 3:00,7/2/2020 4:00,mberry,tbowser,EMSA,0,3,V3,38:30.0,adhuston,IE - CIG,Vendor,00:00.0,Implemented,01:08.8,01:10.8,0:57,TRUE,Summer,CAB2,1,1
